"dates","times","X","Subject","eprocs","Task_type","Procedure","Sample","objlist","PairList","ITIDur","ObjDur","startPosition","startFacing","paths","e_paths","Vid_paths","select_made","StartAt","EndAt","end_location","end_rotation","accuracy","nodesturns_count","nodes_count","turns_count","average_RT","final_movevid_OT","trial_starttime","trial_endtime","trial_duration","getready_rttime","iti_onset","startat_onset","goal_onset","session_time","Position1..Num.","Position2..Num.","Euc.Distance","Euclid.S.L","Euclid.S.M.L","Path.Distance","Path.S.L","Path.S.M.L","Num.Nodes","Nodes.S.L","Nodes.S.M.L","Num.Nodes...Turns..button.presses.","Press.S.L","Press.S.M.L","fmv_duration","path_dist_trav","euc_dist_trav","path_efficiencies","path_efficiencies_acc_only"
2017-02-07,"15:56:13",33,2,"Test_Trials_B_4-002-1","B4","TrialRevProc",7,93,6,5902.456571,2640.413758,22,3,"Y Y V X X T T Q H H G G A A","Y4 V1 X1 X2 T2 T1 Q1 H1 H4 G4 G1 A4 A4","Y2_Y4 Y4_V1 V1_X1 X1_X2 X2_T2 T2_T1 T1_Q1 Q1_H1 H1_H4 H4_G4 G4_G1 G1_A4 Selec",TRUE,"Y","A","A",4,TRUE,14,8,6,271.153846153846,267931,236009,268982,31973,17026,268982,233358,230706,"15:56:13",22,1,14.80920322,"L","L",21.25,"S","M",7,"L","M",13,"L","L",1051,21.25,14.6308748883995,1,1
2017-02-07,"15:56:13",34,2,"Test_Trials_B_4-002-1","B4","TrialRevProc",8,10,1,5624.268464,2388.293334,11,2,"K J J D D E F F N N","J4 J1 D1 D2 E2 F2 F3 N3 N3","K2_J4 J4_J1 J1_D1 D1_D2 D2_E2 E2_F2 F2_F3 F3_N3 Selec",TRUE,"K","N","N",3,TRUE,10,6,4,374.222222222222,303156,279706,304222,23516,17026,304222,277304,274902,"15:56:13",11,14,5.408326913,"S","S",17.5,"S","S",5,"S","S",8,"S","S",1066,17.5,5.40832691319598,1,1
2017-02-07,"16:02:03",35,2,"Test_Trials_B_5-002-1","B5","TrialProc",1,11,8,5712.950582,2770.501286,15,4,"O M M E E D C B B H H G G A A","M2 M1 E1 E4 D4 C4 B4 B3 H3 H4 G4 G1 A4 A4","O2_M2 M2_M1 M1_E1 E1_E4 E4_D4 D4_C4 C4_B4 B4_B3 B3_H3 H3_H4 H4_G4 G4_G1 G1_A4 Selec",TRUE,"O","A","A",4,TRUE,15,9,6,238.642857142857,57656,24616,58706,33090,19030,58706,19046,21831,"16:02:03",15,1,11.51086443,"L","L",24,"L","L",8,"L","L",13,"L","L",1050,24,11.1018016555873,1,1
2017-02-07,"16:02:03",36,2,"Test_Trials_B_5-002-1","B5","TrialProc",2,46,4,2433.827314,2053.64745,16,2,"P P Z T U U R J J K K","P3 Z2 T2 U2 U1 R1 J1 J2 K2 K2","P2_P3 P3_Z2 Z2_T2 T2_U2 U2_U1 U1_R1 R1_J1 J1_J2 J2_K2 Selec",TRUE,"P","K","K",1,TRUE,11,7,4,378.9,97700,68563,98750,29187,19030,98750,64428,66495,"16:02:03",16,11,11.45098249,"L","L",23,"L","M",6,"S","M",9,"S","M",1050,23,11.4509824905988,1,1
2017-02-07,"16:02:03",37,2,"Test_Trials_B_5-002-1","B5","TrialProc",3,20,1,4394.694975,2970.298489,22,3,"Y Y V X X T U U R J D D E F F N N","Y4 V1 X1 X2 T2 U2 U1 R1 J1 D1 D2 E2 F2 F3 N3 N3","Y2_Y4 Y4_V1 V1_X1 X1_X2 X2_T2 T2_U2 U2_U1 U1_R1 R1_J1 J1_D1 D1_D2 D2_E2 E2_F2 F2_F3 F3_N3 Selec",TRUE,"Y","N","N",3,TRUE,17,11,6,248.9375,145282,107173,146333,38160,19030,146333,101202,104187,"16:02:03",22,14,12.9059095,"L","L",33.75,"L","L",10,"L","L",16,"L","L",1051,33.75,12.9059094991403,1,1
2017-02-07,"16:02:03",38,2,"Test_Trials_B_5-002-1","B5","TrialRevProc",4,38,7,5785.920882,2235.418769,12,2,"L L G G H H Q T T X X V Y Y","L1 G1 G2 H2 H3 Q3 T3 T4 X4 X3 V2 Y3 Y3","L2_L1 L1_G1 G1_G2 G2_H2 H2_H3 H3_Q3 Q3_T3 T3_T4 T4_X4 X4_X3 X3_V2 V2_Y3 Selec",TRUE,"L","Y","Y",3,TRUE,14,8,6,240.615384615385,184675,155255,185726,29471,19030,185726,153004,150752,"16:02:03",12,22,8.961724164,"S","M",22.75,"L","M",7,"L","M",13,"L","L",1051,22.75,9.22293337284836,1,1
2017-02-07,"16:02:03",39,2,"Test_Trials_B_5-002-1","B5","TrialProc",5,74,5,3239.434682,2861.283697,12,2,"L L G G H H Q T T U W W","L1 G1 G2 H2 H3 Q3 T3 T2 U2 W4 W4","L2_L1 L1_G1 G1_G2 G2_H2 H2_H3 H3_Q3 Q3_T3 T3_T2 T2_U2 U2_W4 Selec",TRUE,"L","W","W",4,TRUE,12,7,5,191.454545454545,225770,197267,226821,28554,19030,226821,191530,194399,"16:02:03",12,23,11.50271707,"L","L",24.25,"L","L",6,"S","M",10,"L","M",1051,24.25,11.8769735202197,1,1
2017-02-07,"16:02:03",40,2,"Test_Trials_B_5-002-1","B5","TrialRevProc",6,16,6,5642.573374,2847.359876,16,2,"P P Z T U U R R S S M M O O","P3 Z2 T2 U2 U1 R1 R2 S2 S1 M1 M4 O2 O2","P2_P3 P3_Z2 Z2_T2 T2_U2 U2_U1 U1_R1 R1_R2 R2_S2 S2_S1 S1_M1 M1_M4 M4_O2 Selec",TRUE,"P","O","O",1,TRUE,14,8,6,235.307692307692,268916,235778,269967,33189,19030,269967,232926,230073,"16:02:03",16,15,8.923284149,"S","M",25,"L","L",7,"L","M",11,"L","M",1051,25,8.92328414878737,1,1
2017-02-07,"16:02:03",41,2,"Test_Trials_B_5-002-1","B5","TrialRevProc",7,10,2,2985.598372,2388.293334,14,3,"N N F F E D D J J K K","N1 F1 F4 E4 D4 D3 J3 J2 K2 K2","N3_N1 N1_F1 F1_F4 F4_E4 E4_D4 D4_D3 D3_J3 J3_J2 J2_K2 Selec",TRUE,"N","K","K",1,TRUE,11,6,5,287.8,307342,280424,308393,26969,19030,308393,278022,275621,"16:02:03",14,11,5.408326913,"S","S",17.5,"S","S",5,"S","S",9,"S","M",1051,17.5,5.40832691319598,1,1
2017-02-07,"16:02:03",42,2,"Test_Trials_B_5-002-1","B5","TrialRevProc",8,67,3,4394.694975,2141.597832,23,4,"W U T X X V Y Y","U4 T4 X4 X3 V2 Y3 Y3","W4_U4 U4_T4 T4_X4 X4_X3 X3_V2 V2_Y3 Selec",TRUE,"W","Y","Y",3,TRUE,8,6,2,247.571428571429,333828,315698,334894,18196,19030,334894,313546,311395,"16:02:03",23,22,4,"S","S",14.5,"S","S",5,"S","S",7,"S","S",1066,14.5,4,1,1
2017-02-07,"15:43:29",43,2,"Test_Trials_B_6-002-1","B6","TrialRevProc",1,24,2,5520.968466,2342.706841,15,4,"O M M S S R R J J K K","M2 M3 S3 S4 R4 R1 J1 J2 K2 K2","O2_M2 M2_M3 M3_S3 S3_S4 S4_R4 R4_R1 R1_J1 J1_J2 J2_K2 Selec",TRUE,"O","K","K",1,TRUE,11,6,5,263.3,55319,26033,56370,29337,21304,56370,23681,21329,"15:43:29",15,11,5.024937811,"S","S",18.5,"S","M",5,"S","S",9,"S","M",1051,19,5.02493781056044,1.02702702702703,1.02702702702703
2017-02-07,"15:43:29",44,2,"Test_Trials_B_6-002-1","B6","TrialRevProc",2,56,1,4089.223705,2362.888841,11,2,"K J J J J R R Q Q H H G G L L","J4 J1 J2 J3 R3 R4 Q4 Q1 H1 H4 G4 G3 L3 L3","K2_J4 J4_J1 J1_J2 J2_J3 J3_R3 R3_R4 R4_Q4 Q4_Q1 Q1_H1 H1_H4 H4_G4 G4_G3 G3_L3 Selec",TRUE,"K","L","L",3,TRUE,15,7,8,163.214285714286,104152,66644,105203,37559,21304,105203,64276,61907,"15:43:29",11,12,10.0623059,"L","M",20,"S","M",7,"L","M",12,"L","L",1051,25.5,10.5118980208143,1.275,1.275
2017-02-07,"15:43:29",45,2,"Test_Trials_B_6-002-1","B6","TrialProc",3,77,5,2861.283697,2895.914738,12,2,"L L G G H H B B C C I I","L1 G1 G2 H2 H1 B1 B2 C2 C3 I2 I2","L2_L1 L1_G1 G1_G2 G2_H2 H2_H1 H1_B1 B1_B2 B2_C2 C2_C3 C3_I2 Selec",TRUE,"L","I","I",1,TRUE,12,6,6,193.090909090909,137175,115110,138226,22116,21304,138226,109306,112208,"15:43:29",12,9,5.408326913,"S","S",13.5,"S","S",5,"S","S",10,"L","M",1051,13.5,5.40832691319598,1,1
2017-02-07,"15:43:29",46,2,"Test_Trials_B_6-002-1","B6","TrialProc",4,23,6,2426.046381,2241.141116,9,3,"I C C D D J R U U T T T T T U W W","C1 C2 D2 D3 J3 R3 U3 U4 T4 T1 T4 T1 T2 U2 W4 W4","I2_C1 C1_C2 C2_D2 D2_D3 D3_J3 J3_R3 R3_U3 U3_U4 U4_T4 T4_T1 T1_T4 T4_T1 T1_T2 T2_U2 U2_W4 Selec",TRUE,"I","W","W",4,TRUE,17,9,8,387.125,189177,145597,190228,43631,21304,190228,141095,143346,"15:43:29",9,23,11.47006975,"L","L",21.25,"S","M",6,"S","M",10,"L","M",1051,30.25,11.6538620208067,1.42352941176471,1.42352941176471
2017-02-07,"15:43:29",47,2,"Test_Trials_B_6-002-1","B6","TrialRevProc",5,20,7,3141.597832,2970.298489,14,3,"N N F F E E M M O O","N1 F1 F4 E4 E3 M3 M4 O2 O2","N3_N1 N1_F1 F1_F4 F4_E4 E4_E3 E3_M3 M3_M4 M4_O2 Selec",TRUE,"N","O","O",1,TRUE,10,5,5,227.333333333333,223701,198633,224751,25118,21304,224751,195648,192663,"15:43:29",14,15,5.385164807,"S","S",16,"S","S",4,"S","S",8,"S","S",1050,16,5.3851648071345,1,1
2017-02-07,"15:43:29",48,2,"Test_Trials_B_6-002-1","B6","TrialRevProc",6,71,3,3723.092694,2150.523089,11,2,"K J J R U U T X X V Y Y","J4 J3 R3 U3 U4 T4 X4 X3 V2 Y3 Y3","K2_J4 J4_J3 J3_R3 R3_U3 U3_U4 U4_T4 T4_X4 X4_X3 X3_V2 V2_Y3 Selec",TRUE,"K","Y","Y",3,TRUE,12,8,4,245.090909090909,261026,232240,262077,28837,21304,262077,230071,227903,"15:43:29",11,22,13.05038314,"L","L",23.25,"L","M",7,"L","M",11,"L","M",1051,23.25,13.0503831361382,1,1
2017-02-07,"15:43:29",49,2,"Test_Trials_B_6-002-1","B6","TrialProc",7,65,8,4515.92406,2427.2302,14,3,"N N F F E D C C I I","N1 F1 F4 E4 D4 C4 C3 I2 I2","N3_N1 N1_F1 F1_F4 F4_E4 E4_D4 D4_C4 C4_C3 C3_I2 Selec",TRUE,"N","I","I",1,TRUE,10,6,4,277.888888888889,293264,270682,294315,22633,21304,294315,265812,268247,"15:43:29",14,9,9.124143795,"L","M",17,"S","S",5,"S","S",8,"S","S",1051,17,9.61769203083567,1,1
2017-02-07,"15:43:29",50,2,"Test_Trials_B_6-002-1","B6","TrialProc",8,70,4,4607.698604,2287.569423,1,1,"A A G G H H Q T T X Z P P","A3 G3 G2 H2 H3 Q3 T3 T4 X4 Z1 P2 P2","A4_A3 A3_G3 G3_G2 G2_H2 H2_H3 H3_Q3 Q3_T3 T3_T4 T4_X4 X4_Z1 Z1_P2 Selec",TRUE,"A","P","P",1,TRUE,13,8,5,316.333333333333,332925,303455,333975,29520,21304,333975,298852,301153,"15:43:29",1,16,8.284020763,"S","M",21,"S","M",6,"S","M",10,"L","M",1050,21,8.25378700960959,1,1
2017-02-07,"13:11:09",51,3,"Explore-003-1","1",NA,NA,NA,NA,NA,NA,NA,NA,"U R R S S M M O M M E E D D J J K J J R R R U U W U T T Q Q R R R Q Q T T X X V Y Y V X Z P P Z X T T Q H H G G L L G A A G G H H B B C C I C C D E E M M O M M S S R R J J K J J R R Q Q H H G G L L G A A G G H H B B C D E F F N N F F E E M M O M M S S R R U U W U T T T X X V Y Y V X Z P P Z X T T Q Q Q H H G G L L G A A G G H H","R1 R2 S2 S1 M1 M4 O2 M2 M1 E1 E4 D4 D3 J3 J2 K2 J4 J3 R3 R2 R3 U3 U2 W4 U4 T4 T1 Q1 Q2 R2 R1 R4 Q4 Q3 T3 T4 X4 X3 V2 Y3 Y4 V1 X1 Z1 P2 P3 Z2 X2 T2 T1 Q1 H1 H4 G4 G3 L2 L1 G1 A4 A3 G3 G2 H2 H1 B1 B2 C2 C3 I2 C1 C2 D2 E2 E3 M3 M4 O2 M2 M3 S3 S4 R4 R1 J1 J2 K2 J4 J3 R3 R4 Q4 Q1 H1 H4 G4 G3 L2 L1 G1 A4 A3 G3 G2 H2 H1 B1 B2 C2 D2 E2 F2 F3 N3 N1 F1 F4 E4 E3 M3 M4 O2 M2 M3 S3 S4 R4 R3 U3 U2 W4 U4 T4 T1 T4 X4 X3 V2 Y3 Y4 V1 X1 Z1 P2 P3 Z2 X2 T2 T1 Q1 Q2 Q1 H1 H4 G4 G3 L2 L1 G1 A4 A3 G3 G2 H2 H1 NA","U1_R1 R1_R2 R2_S2 S2_S1 S1_M1 M1_M4 M4_O2 O2_M2 M2_M1 M1_E1 E1_E4 E4_D4 D4_D3 D3_J3 J3_J2 J2_K2 K2_J4 J4_J3 J3_R3 R3_R2 R2_R3 R3_U3 U3_U2 U2_W4 W4_U4 U4_T4 T4_T1 T1_Q1 Q1_Q2 Q2_R2 R2_R1 R1_R4 R4_Q4 Q4_Q3 Q3_T3 T3_T4 T4_X4 X4_X3 X3_V2 V2_Y3 Y2_Y4 Y4_V1 V1_X1 X1_Z1 Z1_P2 P2_P3 P3_Z2 Z2_X2 X2_T2 T2_T1 T1_Q1 Q1_H1 H1_H4 H4_G4 G4_G3 G3_L2 L2_L1 L1_G1 G1_A4 A4_A3 A3_G3 G3_G2 G2_H2 H2_H1 H1_B1 B1_B2 B2_C2 C2_C3 C3_I2 I2_C1 C1_C2 C2_D2 D2_E2 E2_E3 E3_M3 M3_M4 M4_O2 O2_M2 M2_M3 M3_S3 S3_S4 S4_R4 R4_R1 R1_J1 J1_J2 J2_K2 K2_J4 J4_J3 J3_R3 R3_R4 R4_Q4 Q4_Q1 Q1_H1 H1_H4 H4_G4 G4_G3 G3_L2 L2_L1 L1_G1 G1_A4 A4_A3 A3_G3 G3_G2 G2_H2 H2_H1 H1_B1 B1_B2 B2_C2 C2_D2 D2_E2 E2_F2 F2_F3 F3_N3 N3_N1 N1_F1 F1_F4 F4_E4 E4_E3 E3_M3 M3_M4 M4_O2 O2_M2 M2_M3 M3_S3 S3_S4 S4_R4 R4_R3 R3_U3 U3_U2 U2_W4 W4_U4 U4_T4 T4_T1 T1_T4 T4_X4 X4_X3 X3_V2 V2_Y3 Y2_Y4 Y4_V1 V1_X1 X1_Z1 Z1_P2 P2_P3 P3_Z2 Z2_X2 X2_T2 T2_T1 T1_Q1 Q1_Q2 Q2_Q1 Q1_H1 H1_H4 H4_G4 G4_G3 G3_L2 L2_L1 L1_G1 G1_A4 A4_A3 A3_G3 G3_G2 G2_H2 H2_H1",NA,NA,NA,"H",2,NA,165,95,70,384.073170731707,NA,29478,509638,480160,29465,NA,NA,NA,"13:11:09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314,10.5118980208143,NA,NA
2017-02-07,"13:20:06",52,3,"Explore-003-2","2",NA,NA,NA,NA,NA,NA,NA,NA,"E D D J R U U T T T X X V V X Z P P Z X T T Q H H G G L L G A A G G H H B B C C I C C D D J J K J J D D E E M M O M M E E F F N N F F E E M S S R Q Q Q Q T T U W U U R R S S M M O M M E E F F N N F F E D D J J K J J D D C C I C C B B H H G G A A G L L G G H H Q T T X Z P P Z X X V Y Y V X X X X T U W U T T Q Q R R J D D E F F N N F","D4 D3 J3 R3 U3 U4 T4 T1 T4 X4 X3 V2 V1 X1 Z1 P2 P3 Z2 X2 T2 T1 Q1 H1 H4 G4 G3 L2 L1 G1 A4 A3 G3 G2 H2 H1 B1 B2 C2 C3 I2 C1 C2 D2 D3 J3 J2 K2 J4 J1 D1 D2 E2 E3 M3 M4 O2 M2 M1 E1 E2 F2 F3 N3 N1 F1 F4 E4 E3 M3 S3 S4 R4 Q4 Q1 Q2 Q3 T3 T2 U2 W4 U4 U1 R1 R2 S2 S1 M1 M4 O2 M2 M1 E1 E2 F2 F3 N3 N1 F1 F4 E4 D4 D3 J3 J2 K2 J4 J1 D1 D4 C4 C3 I2 C1 C4 B4 B3 H3 H4 G4 G1 A4 A3 G3 L2 L1 G1 G2 H2 H3 Q3 T3 T4 X4 Z1 P2 P3 Z2 X2 X3 V2 Y3 Y4 V1 X1 X2 X3 X2 T2 U2 W4 U4 T4 T1 Q1 Q2 R2 R1 J1 D1 D2 E2 F2 F3 N3 N1 F1 NA","E4_D4 D4_D3 D3_J3 J3_R3 R3_U3 U3_U4 U4_T4 T4_T1 T1_T4 T4_X4 X4_X3 X3_V2 V2_V1 V1_X1 X1_Z1 Z1_P2 P2_P3 P3_Z2 Z2_X2 X2_T2 T2_T1 T1_Q1 Q1_H1 H1_H4 H4_G4 G4_G3 G3_L2 L2_L1 L1_G1 G1_A4 A4_A3 A3_G3 G3_G2 G2_H2 H2_H1 H1_B1 B1_B2 B2_C2 C2_C3 C3_I2 I2_C1 C1_C2 C2_D2 D2_D3 D3_J3 J3_J2 J2_K2 K2_J4 J4_J1 J1_D1 D1_D2 D2_E2 E2_E3 E3_M3 M3_M4 M4_O2 O2_M2 M2_M1 M1_E1 E1_E2 E2_F2 F2_F3 F3_N3 N3_N1 N1_F1 F1_F4 F4_E4 E4_E3 E3_M3 M3_S3 S3_S4 S4_R4 R4_Q4 Q4_Q1 Q1_Q2 Q2_Q3 Q3_T3 T3_T2 T2_U2 U2_W4 W4_U4 U4_U1 U1_R1 R1_R2 R2_S2 S2_S1 S1_M1 M1_M4 M4_O2 O2_M2 M2_M1 M1_E1 E1_E2 E2_F2 F2_F3 F3_N3 N3_N1 N1_F1 F1_F4 F4_E4 E4_D4 D4_D3 D3_J3 J3_J2 J2_K2 K2_J4 J4_J1 J1_D1 D1_D4 D4_C4 C4_C3 C3_I2 I2_C1 C1_C4 C4_B4 B4_B3 B3_H3 H3_H4 H4_G4 G4_G1 G1_A4 A4_A3 A3_G3 G3_L2 L2_L1 L1_G1 G1_G2 G2_H2 H2_H3 H3_Q3 Q3_T3 T3_T4 T4_X4 X4_Z1 Z1_P2 P2_P3 P3_Z2 Z2_X2 X2_X3 X3_V2 V2_Y3 Y2_Y4 Y4_V1 V1_X1 X1_X2 X2_X3 X3_X2 X2_T2 T2_U2 U2_W4 W4_U4 U4_T4 T4_T1 T1_Q1 Q1_Q2 Q2_R2 R2_R1 R1_J1 J1_D1 D1_D2 D2_E2 E2_F2 F2_F3 F3_N3 N3_N1 N1_F1",NA,NA,NA,"F",2,NA,167,97,70,389.680722891566,NA,56180,537507,481327,56164,NA,NA,NA,"13:20:06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.5,3,NA,NA
2017-02-07,"13:42:04",53,3,"Test_Trials_C_1-003-1","C1","TrialProc",1,75,4,2402.825646,2211.094605,1,1,"A A G G H H Q Q R S S M M O O","A3 G3 G2 H2 H3 Q3 Q2 R2 S2 S1 M1 M4 O2 O2","A4_A3 A3_G3 G3_G2 G2_H2 H2_H3 H3_Q3 Q3_Q2 Q2_R2 R2_S2 S2_S1 S1_M1 M1_M4 M4_O2 Selec",TRUE,"A","O","O",1,TRUE,15,8,7,206.428571428571,85625,51986,86676,33690,47534,86676,47549,49768,"13:42:04",1,15,11.51086443,"L","L",24,"L","L",8,"L","L",14,"L","L",1051,26,11.1018016555873,1.08333333333333,1.08333333333333
2017-02-07,"13:42:04",54,3,"Test_Trials_C_1-003-1","C1","TrialRevProc",2,28,1,3628.061645,2990.735832,1,1,"A A G G H H Q T T X Z P P","A3 G3 G2 H2 H3 Q3 T3 T4 X4 Z1 P2 P2","A4_A3 A3_G3 G3_G2 G2_H2 H2_H3 H3_Q3 Q3_T3 T3_T4 T4_X4 X4_Z1 Z1_P2 Selec",TRUE,"A","P","P",1,TRUE,13,8,5,328.583333333333,124335,95098,125386,29288,47534,125386,92096,89094,"13:42:04",1,16,8.284020763,"S","M",21,"S","M",6,"S","M",10,"L","M",1051,21,8.25378700960959,1,1
2017-02-07,"13:42:04",55,3,"Test_Trials_C_1-003-1","C1","TrialRevProc",3,38,3,4967.951443,2235.418769,11,2,"K J J D D E F F N N","J4 J1 D1 D2 E2 F2 F3 N3 N3","K2_J4 J4_J1 J1_D1 D1_D2 D2_E2 E2_F2 F2_F3 F3_N3 Selec",TRUE,"K","N","N",3,TRUE,10,6,4,477.444444444444,157908,133524,158958,24434,47534,158958,131273,129023,"13:42:04",11,14,5.408326913,"S","S",17.5,"S","S",5,"S","S",8,"S","S",1050,17.5,5.40832691319598,1,1
2017-02-07,"13:42:04",56,3,"Test_Trials_C_1-003-1","C1","TrialRevProc",4,23,7,5226.234131,2241.141116,11,2,"K J J R U U W W","J4 J3 R3 U3 U2 W4 W4","K2_J4 J4_J3 J3_R3 R3_U3 U3_U2 U2_W4 Selec",TRUE,"K","W","W",4,TRUE,8,5,3,439.714285714286,192598,168448,193649,24201,47534,193649,166197,163945,"13:42:04",11,23,12.26019984,"L","L",15.75,"S","S",4,"S","S",6,"S","S",1051,15.75,12.2601998352392,1,1
2017-02-07,"13:42:04",57,3,"Test_Trials_C_1-003-1","C1","TrialRevProc",5,42,5,5069.7056,2426.046381,23,4,"W U T X X V Y Y","U4 T4 X4 X3 V2 Y3 Y3","W4_U4 U4_T4 T4_X4 X4_X3 X3_V2 V2_Y3 Selec",TRUE,"W","Y","Y",3,TRUE,8,6,2,460.285714285714,223386,203756,224436,19680,47534,224436,201321,198886,"13:42:04",23,22,4,"S","S",14.5,"S","S",5,"S","S",7,"S","S",1050,14.5,4,1,1
2017-02-07,"13:42:04",58,3,"Test_Trials_C_1-003-1","C1","TrialProc",6,53,8,4577.013529,2339.014601,9,3,"I C C B B H Q T T X Z P P","C1 C4 B4 B3 H3 Q3 T3 T4 X4 Z1 P2 P2","I2_C1 C1_C4 C4_B4 B4_B3 B3_H3 H3_Q3 Q3_T3 T3_T4 T4_X4 X4_Z1 Z1_P2 Selec",TRUE,"I","P","P",1,TRUE,13,9,4,233.083333333333,263730,234226,264780,29554,47534,264780,229523,231875,"13:42:04",9,16,7.079901129,"S","S",22.5,"L","M",7,"L","M",11,"L","M",1050,22.5,6.75462804305315,1,1
2017-02-07,"13:42:04",59,3,"Test_Trials_C_1-003-1","C1","TrialProc",7,28,2,5520.968466,2990.735832,15,4,"O M M E E D C C I I","M2 M1 E1 E4 D4 C4 C3 I2 I2","O2_M2 M2_M1 M1_E1 E1_E4 E4_D4 D4_C4 C4_C3 C3_I2 Selec",TRUE,"O","I","I",1,TRUE,10,6,4,501.888888888889,301622,275371,302673,26302,47534,302673,269367,272369,"13:42:04",15,9,5.315072906,"S","S",18,"S","M",5,"S","S",8,"S","S",1051,18,5.70087712549569,1,1
2017-02-07,"13:42:04",60,3,"Test_Trials_C_1-003-1","C1","TrialProc",8,81,6,4339.014601,2708.437833,14,3,"N N F F E D C B B H H G G A A","N1 F1 F4 E4 D4 C4 B4 B3 H3 H4 G4 G1 A4 A4","N3_N1 N1_F1 F1_F4 F4_E4 E4_D4 D4_C4 C4_B4 B4_B3 B3_H3 H3_H4 H4_G4 G4_G1 G1_A4 Selec",TRUE,"N","A","A",4,TRUE,15,9,6,275.285714285714,345085,313647,346136,31489,47534,346136,308210,310929,"13:42:04",14,1,15.18222645,"L","L",23,"L","M",8,"L","L",13,"L","L",1051,23,14.7054411698527,1,1
2017-02-07,"13:55:37",61,3,"Test_Trials_C_2-003-1","C2","TrialRevProc",1,30,6,5676.939823,2089.223705,9,3,"I C C C C B B H H G G A A","C1 C2 C3 C4 B4 B3 H3 H4 G4 G1 A4 A4","I2_C1 C1_C2 C2_C3 C3_C4 C4_B4 B4_B3 B3_H3 H3_H4 H4_G4 G4_G1 G1_A4 Selec",TRUE,"I","A","A",4,TRUE,13,6,7,362.666666666667,72118,43748,73168,28420,39519,73168,41647,39546,"13:55:37",9,1,6.264982043,"S","S",12,"S","S",5,"S","S",10,"L","M",1050,12,5.40832691319598,1,1
2017-02-07,"13:55:37",62,3,"Test_Trials_C_2-003-1","C2","TrialProc",2,5,8,4896.154542,2785.920882,16,2,"P P Z T U U R R S S M E E F F N N","P3 Z2 T2 U2 U1 R1 R2 S2 S1 M1 E1 E2 F2 F3 N3 N3","P2_P3 P3_Z2 Z2_T2 T2_U2 U2_U1 U1_R1 R1_R2 R2_S2 S2_S1 S1_M1 M1_E1 E1_E2 E2_F2 F2_F3 F3_N3 Selec",TRUE,"P","N","N",3,TRUE,17,10,7,292.0625,123853,84459,124904,39445,39519,124904,78856,81658,"13:55:37",16,14,14.25219281,"L","L",33.5,"L","L",9,"L","L",13,"L","L",1051,33.5,14.2521928137392,1,1
2017-02-07,"13:55:37",63,3,"Test_Trials_C_2-003-1","C2","TrialProc",3,4,7,5662.258108,2377.986129,22,3,"Y Y V X X T U W W","Y4 V1 X1 X2 T2 U2 W4 W4","Y2_Y4 Y4_V1 V1_X1 X1_X2 X2_T2 T2_U2 U2_W4 Selec",TRUE,"Y","W","W",4,TRUE,9,6,3,244.75,156208,134594,157259,21665,39519,157259,129824,132209,"13:55:37",22,23,4,"S","S",14.5,"S","S",5,"S","S",8,"S","S",1051,14.5,4,1,1
2017-02-07,"13:55:37",64,3,"Test_Trials_C_2-003-1","C2","TrialRevProc",4,54,2,4429.900691,2069.7056,16,2,"P P Z T T Q H B B C C I I","P3 Z2 T2 T1 Q1 H1 B1 B2 C2 C3 I2 I2","P2_P3 P3_Z2 Z2_T2 T2_T1 T1_Q1 Q1_H1 H1_B1 B1_B2 B2_C2 C2_C3 C3_I2 Selec",TRUE,"P","I","I",1,TRUE,13,8,5,366.916666666667,197687,167099,198737,30638,39519,198737,165014,162930,"13:55:37",16,9,7.079901129,"S","S",22.5,"L","M",7,"L","M",11,"L","M",1050,22.5,6.75462804305315,1,1
2017-02-07,"13:55:37",65,3,"Test_Trials_C_2-003-1","C2","TrialRevProc",5,30,5,5611.124262,2089.223705,15,4,"O M M E E D C B B H H G G L L","M2 M1 E1 E4 D4 C4 B4 B3 H3 H4 G4 G3 L3 L3","O2_M2 M2_M1 M1_E1 E1_E4 E4_D4 D4_C4 C4_B4 B4_B3 B3_H3 H3_H4 H4_G4 G4_G3 G3_L3 Selec",TRUE,"O","L","L",3,TRUE,15,9,6,204,240366,207393,241416,33023,39519,241416,205292,203190,"13:55:37",15,12,8.514693183,"S","M",25.5,"L","L",8,"L","L",13,"L","L",1050,25.5,9.01387818865997,1,1
2017-02-07,"13:55:37",66,3,"Test_Trials_C_2-003-1","C2","TrialRevProc",6,11,1,2861.283697,2770.501286,9,3,"I C C B B H Q Q R R J J K K","C1 C4 B4 B3 H3 Q3 Q2 R2 R1 J1 J2 K2 K2","I2_C1 C1_C4 C4_B4 B4_B3 B3_H3 H3_Q3 Q3_Q2 Q2_R2 R2_R1 R1_J1 J1_J2 J2_K2 Selec",TRUE,"I","K","K",1,TRUE,14,8,6,206.153846153846,286080,252607,287131,33524,39519,287131,249822,247037,"13:55:37",9,11,4.74341649,"S","S",12.5,"S","S",4,"S","S",8,"S","S",1051,25.5,5.22015325445528,2.04,2.04
